ghg_category,method,type,subtype,name,description,unit,total_co2_kg,source,source_year
franchises,average-data-method,Floor area,Norway|Non-residential,Retail - shopping center ,,m2,"0,005",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Norway|Non-residential,Retail - warehouse ,,m2,"0,006",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Norway|Non-residential,Hotel ,,m2,"0,007",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Norway|Non-residential,Distribution warehouse cold ,,m2,"0,008",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Norway|Non-residential,Distribution warehouse warm ,,m2,"0,005",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Norway|Non-residential,Healthcare ,,m2,"0,010",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Norway|Non-residential,Leisure/Lodging ,,m2,"0,012",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Norway|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,007",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Norway|Residential,Single-family home ,,m2,"0,005",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Norway|Residential,Multi-family home ,,m2,"0,004",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Norway|Residential,Residential total - average across residential buildings,,m2,"0,005",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Poland|Non-residential,Office ,,m2,"0,134",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Poland|Non-residential,Retail - high street ,,m2,"0,165",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Poland|Non-residential,Retail - shopping center ,,m2,"0,158",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Poland|Non-residential,Retail - warehouse ,,m2,"0,128",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Poland|Non-residential,Hotel ,,m2,"0,153",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Poland|Non-residential,Distribution warehouse cold ,,m2,"0,102",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Poland|Non-residential,Distribution warehouse warm ,,m2,"0,042",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Poland|Non-residential,Healthcare ,,m2,"0,162",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Poland|Non-residential,Leisure/Lodging ,,m2,"0,145",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Poland|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,126",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Poland|Residential,Single-family home ,,m2,"0,071",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Poland|Residential,Multi-family home ,,m2,"0,058",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Poland|Residential,Residential total - average across residential buildings,,m2,"0,066",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Portugal|Non-residential,Office ,,m2,"0,035",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Portugal|Non-residential,Retail - high street ,,m2,"0,041",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Portugal|Non-residential,Retail - shopping center ,,m2,"0,038",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Portugal|Non-residential,Retail - warehouse ,,m2,"0,032",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Portugal|Non-residential,Hotel ,,m2,"0,040",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Portugal|Non-residential,Distribution warehouse cold ,,m2,"0,027",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Portugal|Non-residential,Distribution warehouse warm ,,m2,"0,016",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Portugal|Non-residential,Healthcare ,,m2,"0,040",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Portugal|Non-residential,Leisure/Lodging ,,m2,"0,038",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Portugal|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,033",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Portugal|Residential,Single-family home ,,m2,"0,012",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Portugal|Residential,Multi-family home ,,m2,"0,012",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Portugal|Residential,Residential total - average across residential buildings,,m2,"0,012",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Romania|Non-residential,Office ,,m2,"0,061",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Romania|Non-residential,Retail - high street ,,m2,"0,074",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Romania|Non-residential,Retail - shopping center ,,m2,"0,067",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Romania|Non-residential,Retail - warehouse ,,m2,"0,057",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Romania|Non-residential,Hotel ,,m2,"0,067",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Romania|Non-residential,Distribution warehouse cold ,,m2,"0,049",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Romania|Non-residential,Distribution warehouse warm ,,m2,"0,021",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Romania|Non-residential,Healthcare ,,m2,"0,078",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Romania|Non-residential,Leisure/Lodging ,,m2,"0,073",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Romania|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,057",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Romania|Residential,Single-family home ,,m2,"0,024",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Romania|Residential,Multi-family home ,,m2,"0,024",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Romania|Residential,Residential total - average across residential buildings,,m2,"0,024",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovakia|Non-residential,Office ,,m2,"0,041",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovakia|Non-residential,Retail - high street ,,m2,"0,049",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovakia|Non-residential,Retail - shopping center ,,m2,"0,041",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovakia|Non-residential,Retail - warehouse ,,m2,"0,037",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovakia|Non-residential,Hotel ,,m2,"0,043",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovakia|Non-residential,Distribution warehouse cold ,,m2,"0,035",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovakia|Non-residential,Distribution warehouse warm ,,m2,"0,016",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovakia|Non-residential,Healthcare ,,m2,"0,056",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovakia|Non-residential,Leisure/Lodging ,,m2,"0,055",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovakia|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,039",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovakia|Residential,Single-family home ,,m2,"0,022",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovakia|Residential,Multi-family home ,,m2,"0,018",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovakia|Residential,Residential total - average across residential buildings,,m2,"0,020",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovenia|Non-residential,Office ,,m2,"0,041",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovenia|Non-residential,Retail - high street ,,m2,"0,050",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovenia|Non-residential,Retail - shopping center ,,m2,"0,043",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovenia|Non-residential,Retail - warehouse ,,m2,"0,037",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovenia|Non-residential,Hotel ,,m2,"0,044",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovenia|Non-residential,Distribution warehouse cold ,,m2,"0,034",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovenia|Non-residential,Distribution warehouse warm ,,m2,"0,015",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovenia|Non-residential,Healthcare ,,m2,"0,056",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovenia|Non-residential,Leisure/Lodging ,,m2,"0,054",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovenia|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,039",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovenia|Residential,Single-family home ,,m2,"0,023",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovenia|Residential,Multi-family home ,,m2,"0,023",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Slovenia|Residential,Residential total - average across residential buildings,,m2,"0,023",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Spain|Non-residential,Office ,,m2,"0,022",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Spain|Non-residential,Retail - high street ,,m2,"0,025",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Spain|Non-residential,Retail - shopping center ,,m2,"0,023",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Spain|Non-residential,Retail - warehouse ,,m2,"0,022",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Spain|Non-residential,Hotel ,,m2,"0,028",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Spain|Non-residential,Distribution warehouse cold ,,m2,"0,015",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Spain|Non-residential,Distribution warehouse warm ,,m2,"0,007",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Spain|Non-residential,Healthcare ,,m2,"0,032",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Spain|Non-residential,Leisure/Lodging ,,m2,"0,032",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Spain|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,022",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Spain|Residential,Single-family home ,,m2,"0,014",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Spain|Residential,Multi-family home ,,m2,"0,014",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Spain|Residential,Residential total - average across residential buildings,,m2,"0,014",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Sweden|Non-residential,Office ,,m2,"0,014",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Sweden|Non-residential,Retail - high street ,,m2,"0,015",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Sweden|Non-residential,Retail - shopping center ,,m2,"0,010",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Sweden|Non-residential,Retail - warehouse ,,m2,"0,005",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Sweden|Non-residential,Hotel ,,m2,"0,009",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Sweden|Non-residential,Distribution warehouse cold ,,m2,"0,013",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Sweden|Non-residential,Distribution warehouse warm ,,m2,"0,006",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Sweden|Non-residential,Healthcare ,,m2,"0,017",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Sweden|Non-residential,Leisure/Lodging ,,m2,"0,021",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Sweden|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,012",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Sweden|Residential,Single-family home ,,m2,"0,004",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Sweden|Residential,Multi-family home ,,m2,"0,004",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Sweden|Residential,Residential total - average across residential buildings,,m2,"0,004",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Switzerland|Non-residential,Office ,,m2,"0,022",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Switzerland|Non-residential,Retail - high street ,,m2,"0,023",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Switzerland|Non-residential,Retail - shopping center ,,m2,"0,019",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Switzerland|Non-residential,Retail - warehouse ,,m2,"0,017",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Switzerland|Non-residential,Hotel ,,m2,"0,024",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Switzerland|Non-residential,Distribution warehouse cold ,,m2,"0,017",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Switzerland|Non-residential,Distribution warehouse warm ,,m2,"0,008",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Switzerland|Non-residential,Healthcare ,,m2,"0,036",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Switzerland|Non-residential,Leisure/Lodging ,,m2,"0,027",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Switzerland|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,021",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Switzerland|Residential,Single-family home ,,m2,"0,023",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Switzerland|Residential,Multi-family home ,,m2,"0,020",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,Switzerland|Residential,Residential total - average across residential buildings,,m2,"0,022",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,United Kingdom|Non-residential,Office ,,m2,"0,045",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,United Kingdom|Non-residential,Retail - high street ,,m2,"0,053",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,United Kingdom|Non-residential,Retail - shopping center ,,m2,"0,045",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,United Kingdom|Non-residential,Retail - warehouse ,,m2,"0,035",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,United Kingdom|Non-residential,Hotel ,,m2,"0,052",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,United Kingdom|Non-residential,Distribution warehouse cold ,,m2,"0,029",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,United Kingdom|Non-residential,Distribution warehouse warm ,,m2,"0,015",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,United Kingdom|Non-residential,Healthcare ,,m2,"0,068",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,United Kingdom|Non-residential,Leisure/Lodging ,,m2,"0,044",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,United Kingdom|Non-residential,Non-residential total - average across non-residential buildings,,m2,"0,041",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,United Kingdom|Residential,Single-family home ,,m2,"0,028",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,United Kingdom|Residential,Multi-family home ,,m2,"0,024",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
franchises,average-data-method,Floor area,United Kingdom|Residential,Residential total - average across residential buildings,,m2,"0,028",PCAF European building emission factor database - https://building-db.carbonaccountingfinancials.com/PCAF_emission_factor_database.php?partitionpage=Mortgages,2022
